Date,LoginID,Age,Gender,Race,NotHispanic,Hispanic,IAS_PA,IAS_BC,IAS_DE,IAS_FG,IAS_HI,IAS_JK,IAS_LM,IAS_NO,IAS_ZPA,IAS_ZBC,IAS_ZDE,IAS_ZFG,IAS_ZHI,IAS_ZJK,IAS_ZLM,IAS_ZNO,IAS_DOM,IAS_LOV,IAS_DISP,IAS_OCT,IAS_AMP,IAS_DISPDEG,IAS_ELEV,IAS_PEAK,IAS_SSZ,IAS_R2,CSIV_PA,CSIV_BC,CSIV_DE,CSIV_FG,CSIV_HI,CSIV_JK,CSIV_LM,CSIV_NO,CSIV_ZPA,CSIV_ZBC,CSIV_ZDE,CSIV_ZFG,CSIV_ZHI,CSIV_ZJK,CSIV_ZLM,CSIV_ZNO,CSIV_DOM,CSIV_LOV,CSIV_DISP,CSIV_OCT,CSIV_AMP,CSIV_DISPDEG,CSIV_ELEV,CSIV_PEAK,CSIV_SSZ,CSIV_R2,IIPSC_PA,IIPSC_BC,IIPSC_DE,IIPSC_FG,IIPSC_HI,IIPSC_JK,IIPSC_LM,IIPSC_NO,IIPSC_ZPA,IIPSC_ZBC,IIPSC_ZDE,IIPSC_ZFG,IIPSC_ZHI,IIPSC_ZJK,IIPSC_ZLM,IIPSC_ZNO,IIPSC_DOM,IIPSC_LOV,IIPSC_DISP,IIPSC_OCT,IIPSC_AMP,IIPSC_DISPDEG,IIPSC_ELEV,IIPSC_PEAK,IIPSC_SSZ,IIPSC_R2,CSIE_PA,CSIE_BC,CSIE_DE,CSIE_FG,CSIE_HI,CSIE_JK,CSIE_LM,CSIE_NO,CSIE_ZPA,CSIE_ZBC,CSIE_ZDE,CSIE_ZFG,CSIE_ZHI,CSIE_ZJK,CSIE_ZLM,CSIE_ZNO,CSIE_DOM,CSIE_LOV,CSIE_DISP,CSIE_OCT,CSIE_AMP,CSIE_DISPDEG,CSIE_ELEV,CSIE_PEAK,CSIE_SSZ,BORPD,PosAff,NegAff,splitting,SCCtot
11/6/09 12:32,847880,19,1,5,1,0,3.5,1.875,2.125,3.125,5,5.75,6.125,6.25,-1.600827301,-1.879279279,-0.517553794,-0.139303483,0.975655431,1.514223195,0.168367347,0.691159587,-1.097137898,0.918066195,5.408974289,6,1.43057929,309.9205386,-0.098444787,1.332134503,10.05489958,0.814153175,2.625,1.75,2,3.125,3.25,3.25,3.875,3.5,0.150793651,0.521126761,1.285714286,1.878205128,1.973333333,0.808450704,1.514492754,1,-0.662516331,-0.047686793,4.640441954,5,0.664230321,265.8855807,1.141514577,1.805744898,2.891908603,0.610257072,5,7,13,13,11,9,10,7,0.742424242,1.387681159,2.748538012,2.324538259,1.453551913,1.014662757,1.254545455,0.90625,-0.362533365,-0.690111592,3.625202304,4,0.779541179,207.7149179,1.479023974,2.258565153,3.472223769,0.700052174,6.75,5,6.5,9,7,8,7.25,5,0.188481675,-0.404371585,0.564766839,1.581920904,0.307189542,0.150326797,0.025477707,-0.812865497,-0.553210516,-0.461437906,4.017100416,4,0.720393515,230.169688,0.200115798,0.920509313,3.47846938,0,42,41,51,35
11/6/09 12:40,847901,18,1,5,1,0,3.428571429,3.285714286,2.857142857,3.571428571,4.571428571,5.142857143,5.428571429,5,-1.674693455,-0.608365508,0.311600065,0.304904051,0.574371322,0.84995311,-0.719934402,-0.743972445,-1.005412931,-0.185514722,4.529832633,5,1.022384895,259.5479465,-0.213267158,0.809117737,5.125028045,0.815816705,2.25,1,1.375,1,3,3.875,3.625,3.5,-0.444444444,-0.535211268,0.392857143,-0.846153846,1.64,1.688732394,1.152173913,1,-0.588168803,0.9122715,5.710338451,6,1.085440847,327.1879424,0.505994237,1.591435083,7.174975518,0.656828349,6,5,5,12,16,16,16,5,1.121212121,0.663043478,0.409356725,2.060686016,2.819672131,3.06744868,3.072727273,0.28125,-1.164108938,0.776305941,5.300345019,6,1.399214255,303.6963563,1.686924553,3.086138808,10.22557427,0.765844727,3.5,5,3.5,7.5,7,8.75,6.25,4.75,-1.513089005,-0.404371585,-0.989637306,0.734463277,0.307189542,0.640522876,-0.611464968,-0.959064327,-0.941139553,-0.020589299,4.690422828,5,0.941364742,268.7493583,-0.349431437,0.591933305,4.793283146,4,39,39,74,39
11/6/09 12:41,847904,21,1,5,1,0,5.875,3.125,2.625,2.125,3,6,6.75,6.875,0.855222337,-0.753153153,0.048697622,-1.134328358,-0.897003745,1.787746171,0.965561224,1.408725603,0.438437353,1.127804644,0.37077318,7,1.210029184,21.2443649,0.285183463,1.495212647,8.854548734,0.661432071,3.375,2.75,2.5,3.75,2.625,3.75,3.875,3.75,1.341269841,1.929577465,2,2.679487179,1.14,1.512676056,1.514492754,1.438596491,-0.095940637,-0.415634909,3.368355701,3,0.426564161,192.9982576,1.694512473,2.121076634,1.681982363,0.432720312,14,9,9,10,12,13,14,12,4.151515152,2.112318841,1.578947368,1.53298153,1.726775956,2.187683284,2.466666667,2.46875,0.75826121,0.400647567,1.084705899,8,0.857600452,62.15090302,2.27820485,3.135805302,4.965221765,0.592504078,11,8.25,10,11,11,11,10.75,10.75,2.413612565,1.371584699,2.378238342,2.711864407,2.921568627,2.111111111,2.25477707,2.549707602,-0.287037786,0.071617787,4.956717792,5,0.295837452,284.0073858,2.339058053,2.634895505,1.524837632,4,61,61,69,51
11/6/09 13:09,847972,18,1,5,1,0,3.625,2.25,2.375,3,4.25,5,5.5,4.875,-1.471561531,-1.541441441,-0.234428086,-0.263681592,0.27340824,0.693654267,-0.628826531,-0.887485649,-0.941552976,0.186196188,4.907439016,5,0.95978697,281.1838367,-0.50754529,0.452241679,4.344163681,0.848210238,2.875,1.625,1.375,2.5,2.5,3.25,2.625,2.875,0.547619048,0.345070423,0.392857143,1.076923077,0.973333333,0.808450704,-0.297101449,-0.096491228,-0.396959611,-0.298520687,4.067505086,4,0.496680514,233.057748,0.468832631,0.965513145,1.673178124,0.589755578,9,9,10,11,14,13,10,4,2.257575758,2.112318841,1.871345029,1.796833773,2.273224044,2.187683284,1.254545455,-0.03125,-0.340346544,-0.463993035,3.774367931,4,0.575434885,216.2617309,1.715284523,2.290719408,4.279841622,0.309474355,5,3.75,5.75,7.5,8.75,9.5,6.75,6,-0.727748691,-1.087431694,0.176165803,0.734463277,1.450980392,1.130718954,-0.292993631,-0.228070175,-1.109253699,0.105582194,4.807100868,5,1.114267189,275.4347147,0.144510529,1.258777718,5.637260921,2,47,48,59,44
11/6/09 13:26,848014,18,1,5,1,0,2.875,2.25,2.25,2.25,3.5,4.5,5.5,5.375,-2.247156153,-1.541441441,-0.37599094,-1.009950249,-0.428838951,0.146608315,-0.628826531,-0.313432836,-0.629832642,0.35826335,5.229383451,6,0.724597671,299.630438,-0.799878598,-0.075280927,4.167734803,0.503910934,2.875,1.5,1.875,3.25,3,3.75,3.875,3.375,0.547619048,0.169014085,1.107142857,2.038461538,1.64,1.512676056,1.514492754,0.780701754,-0.7348476,0.117085112,4.870208039,5,0.744116871,279.0505959,1.163763512,1.907880383,2.755751428,0.803715332,4,7,8,5,15,16,15,15,0.363636364,1.387681159,1.286549708,0.213720317,2.546448087,3.06744868,2.76969697,3.40625,-0.278322219,1.231965346,6.060812681,7,1.263013013,347.2692289,1.880178911,3.143191924,10.64559468,0.599384786,4.25,5.25,4.25,5.75,8,9,8.75,6.25,-1.120418848,-0.267759563,-0.601036269,-0.254237288,0.960784314,0.803921569,0.98089172,-0.081871345,-0.679929236,0.616300353,5.448553542,6,0.917676355,312.1883297,0.052534286,0.970210641,4.269083834,1,58,56,56,30
11/6/09 13:33,848056,20,2, ,0,1,5,2,1.625,1.5,1.5,5.125,7,7.75,-0.049638056,-1.766666667,-1.08380521,-1.756218905,-2.301498127,0.830415755,1.284438776,2.413318025,0.840896352,1.788060967,0.439593426,8,1.975922239,25.18759087,-0.303706801,1.672215438,20.10498187,0.776776367,4,3,2.75,2.125,2,3.875,3.375,4.75,2.333333333,2.281690141,2.357142857,0.596153846,0.306666667,1.688732394,0.789855072,3.192982456,1.072853745,-0.036134868,1.604372021,1,1.073462103,91.92645673,1.693319596,2.766781699,7.388295715,0.623862894,4,4,10,4,8,8,5,4,0.363636364,0.300724638,1.871345029,-0.050131926,0.633879781,0.721407625,-0.260606061,-0.03125,-0.138579192,-0.455294674,3.436963447,3,0.475917464,196.9293078,0.443625681,0.919543145,3.1438068,0.288182382,8.5,9.25,9.75,5.75,11,11,9.75,9.75,1.104712042,1.918032787,2.248704663,-0.254237288,2.921568627,2.111111111,1.617834395,1.964912281,-0.0945865,0.270452884,5.946562397,7,0.286515913,340.7229767,1.704079827,1.99059574,6.260065035,2,46,44,56,25
11/6/09 13:37,848087,20,1,5,1,0,4.875,1.875,1.375,2.375,3.5,5.125,6.5,6.25,-0.178903826,-1.879279279,-1.366930917,-0.885572139,-0.428838951,0.830415755,0.646683673,0.691159587,-0.137767483,1.261029578,6.174181565,7,1.268532804,353.7649791,-0.321408262,0.947124542,7.159403687,0.899055589,2.5,2.375,1.125,2.125,2,2.75,2.75,2.25,-0.047619048,1.401408451,0.035714286,0.596153846,0.306666667,0.104225352,-0.115942029,-1.192982456,-0.175893122,-0.585735772,3.433226786,3,0.611575658,196.7152066,0.135953134,0.747528792,3.716579165,0.402547363,5,7,6,6,14,14,12,8,0.742424242,1.387681159,0.701754386,0.477572559,2.273224044,2.480938416,1.860606061,1.21875,-0.444930058,0.613949251,5.655887371,6,0.758219256,324.0680333,1.392868858,2.151088114,3.946527722,0.582685824,8.25,5.75,5.25,6,6.25,8.75,7.5,6.25,0.97382199,0.005464481,-0.082901554,-0.11299435,-0.183006536,0.640522876,0.184713376,-0.081871345,0.1820086,0.185150931,0.776839882,8,0.259630502,44.51095932,0.167968617,0.427599119,1.226874763,3,54,52,67,28
11/6/09 13:38,848088,18,1,5,1,0,4.375,3,2,1.875,2.875,4.5,6.25,6.5,-0.695966908,-0.865765766,-0.659116648,-1.383084577,-1.014044944,0.146608315,0.327806122,0.978185993,0.317936963,0.843022385,0.360644996,7,0.90098316,20.66404558,-0.395672301,0.505310858,4.442911277,0.730845703,2,1.5,1.5,1.5,1.375,4,3.75,2.375,-0.841269841,0.169014085,0.571428571,-0.205128205,-0.526666667,1.864788732,1.333333333,-0.973684211,-0.516069485,0.3550575,5.314832691,6,0.626413235,304.5264633,0.173976975,0.80039021,7.343418511,0.213738896,5,5,4,4,5,5,5,6,0.742424242,0.663043478,0.116959064,-0.050131926,-0.18579235,-0.158357771,-0.260606061,0.59375,0.491042949,-0.125767822,1.821437624,1,0.506893207,104.3637665,0.182661085,0.689554291,1.22014303,0.842329847,6.5,6.75,6.5,6.5,6.5,8,7.5,7,0.057591623,0.551912568,0.564766839,0.169491525,-0.019607843,0.150326797,0.184713376,0.356725146,0.123815309,-0.133060873,2.392078604,2,0.181756503,137.0600505,0.251990004,0.433746507,0.331976016,7,48,50,57,42
11/6/09 13:45,848113,18,1,5,1,0,5.125,3.5,3,1.857142857,2.5,4.125,5.5,5.625,0.079627715,-0.415315315,0.473386183,-1.400852878,-1.365168539,-0.263676149,-0.628826531,-0.026406429,0.577330251,-0.005817546,1.580779967,1,0.577359561,90.57469171,-0.443403993,0.133955568,3.121784199,0.42711993,3.375,2.875,3.25,3.25,3.5,4,4,3.5,1.341269841,2.105633803,3.071428571,2.038461538,2.306666667,1.864788732,1.695652174,1,-0.382926129,-0.571021022,3.732220053,4,0.687529947,213.8467641,1.927987666,2.615517613,2.757990316,0.685567931,12,5,6,7,8,10,16,15,3.393939394,0.663043478,0.701754386,0.741424802,0.633879781,1.307917889,3.072727273,3.40625,1.047041205,1.177732627,0.726721906,8,1.57586466,41.63932614,1.740117125,3.315981785,11.93320507,0.832416576,7,7.5,6.75,6,6.75,7.5,7.25,7.25,0.319371728,0.961748634,0.694300518,-0.11299435,0.14379085,-0.176470588,0.025477707,0.502923977,0.355254634,-0.259914112,2.202342415,2,0.440183145,126.1886471,0.294768559,0.734951704,1.132070956,2,57,57,62,35
11/6/09 13:47,848130,18,1,5,1,0,3.625,1.125,1,1.375,4.25,5.125,7.5,6.625,-1.471561531,-2.554954955,-1.791619479,-1.880597015,0.27340824,0.830415755,1.922193878,1.121699196,-0.50395086,2.057473467,6.042792398,7,2.1182926,346.2367123,-0.443876989,1.674415611,19.58100018,0.916636228,3.625,1.625,1,3.125,3.375,4.125,4.25,4.125,1.738095238,0.345070423,-0.142857143,1.878205128,2.14,2.04084507,2.057971014,2.096491228,-0.362730408,0.889952822,5.895972956,7,0.961035574,337.8243298,1.51922762,2.480263194,5.5988596,0.659841068,4,5,4,8,8,8,8,4,0.363636364,0.663043478,0.116959064,1.005277045,0.633879781,0.721407625,0.648484848,-0.03125,-0.261082872,-0.040008846,4.560237294,5,0.2641306,261.2900566,0.515179776,0.779310376,0.816579508,0.341742468,7.5,7.5,8.5,10,9,10.5,10.5,7.25,0.581151832,0.961748634,1.601036269,2.146892655,1.614379085,1.784313725,2.095541401,0.502923977,-0.696116557,-0.022172854,4.680454878,5,0.696469595,268.17822,1.410998447,2.107468043,2.942051739,3,59,55,44,22
11/6/09 13:49,848138,19,1,5,1,0,3.375,3.125,1.25,3.625,5.5,6.125,6.125,5.125,-1.730093071,-0.753153153,-1.508493771,0.358208955,1.443820225,1.924507659,0.168367347,-0.600459242,-1.436199476,0.723047224,5.17860336,6,1.607938501,296.7208673,-0.087161882,1.52077662,12.08079671,0.856058185,3.25,2,1.375,2.75,3.125,2.625,3,2.75,1.142857143,0.873239437,0.392857143,1.397435897,1.806666667,-0.071830986,0.246376812,-0.315789474,-0.302299884,-0.508467586,3.677888679,4,0.591544171,210.7337139,0.68397658,1.275520751,3.862870351,0.362346623,5,5,8,10,14,10,14,8,0.742424242,0.663043478,1.286549708,1.53298153,2.273224044,1.307917889,2.466666667,1.21875,-0.552221925,0.353470369,5.281578958,6,0.655660245,302.6211085,1.436444695,2.092104939,2.937068808,0.585468553,4,4,5.75,8.75,9.75,9,9,5,-1.251308901,-0.950819672,0.176165803,1.440677966,2.104575163,0.803921569,1.140127389,-0.812865497,-1.550441551,0.152453002,4.810217365,5,1.557918779,275.6132821,0.331309228,1.889228006,10.73446026,2,53,53,50,42
11/6/09 13:55,848169,26,2,5,1,0,4.75,3.5,1.375,1.25,1.75,2.625,4.875,5.5,-0.308169597,-0.415315315,-1.366930917,-2.004975124,-2.06741573,-1.904814004,-1.426020408,-0.169919633,1.027426485,0.046304792,1.525758088,1,1.028469404,87.42207732,-1.207945091,-0.179475687,4.447761027,0.951264521,4.375,3.75,2.125,3.5,2.125,3,3.75,3.375,2.928571429,3.338028169,1.464285714,2.358974359,0.473333333,0.456338028,1.333333333,0.780701754,0.845166136,-0.824381483,2.343653207,2,1.180639923,134.2853978,1.641695765,2.822335688,8.686097317,0.641904218,7,10,8,5,5,5,8,10,1.5,2.474637681,1.286549708,0.213720317,-0.18579235,-0.158357771,0.648484848,1.84375,1.17493778,-0.336790414,1.849863887,1,1.222254708,105.9925194,0.952874054,2.175128762,6.690509115,0.893149711,10,6.25,9.25,5.25,2,8.25,7.25,9.5,1.890052356,0.278688525,1.989637306,-0.536723164,-2.960784314,0.31372549,0.025477707,1.81871345,1.624580105,-0.066730839,1.611756341,1,1.625950037,92.34955957,0.35234842,1.978298456,19.07653346,2,59,58,34,31
11/6/09 14:27,848352,18,1,5,1,0,4.875,1.625,1.125,1.875,3.25,5,6,5.625,-0.178903826,-2.104504505,-1.650056625,-1.383084577,-0.662921348,0.693654267,0.008928571,-0.026406429,-0.13377732,1.149113725,6.167103881,7,1.15687455,353.3594457,-0.662911809,0.49396274,6.502337045,0.823309351,3.875,3,2.625,3.25,3.375,3.75,4,3.75,2.134920635,2.281690141,2.178571429,2.038461538,2.14,1.512676056,1.695652174,1.438596491,0.028754113,-0.36370586,3.062605397,3,0.36484072,175.4795389,1.927571058,2.292411778,0.75383847,0.706298532,5,5,6,6,7,9,6,4,0.742424242,0.663043478,0.701754386,0.477572559,0.360655738,1.014662757,0.042424242,-0.03125,-0.056640969,-0.192618216,3.42749674,3,0.200773445,196.3868895,0.496410925,0.697184371,0.902354173,0.178688048,8.25,7.5,7.75,8.5,8,9.5,8.5,7.75,0.97382199,0.961748634,1.212435233,1.299435028,0.960784314,1.130718954,0.821656051,0.795321637,-0.11621294,-0.157182691,3.778149854,4,0.195478504,216.4784255,1.01949023,1.214968734,0.226224678,1,56,53,53,35
11/6/09 14:31,848365,19,1,5,1,0,4.5,2.125,1.875,2,2.875,5.125,5.25,5,-0.566701138,-1.654054054,-0.800679502,-1.258706468,-1.014044944,0.830415755,-0.947704082,-0.743972445,-0.236314849,0.493353132,5.836295232,6,0.547030183,334.4049472,-0.76943086,-0.222400677,3.715799347,0.322129365,3,2.125,1.625,2,2,3,3.375,4.428571429,0.746031746,1.049295775,0.75,0.435897436,0.306666667,0.456338028,0.789855072,2.629072682,0.604379876,0.294002374,1.118044973,8,0.672095552,64.06114758,0.895394676,1.567490227,3.834421603,0.471218324,7,15,12,5,12,18,12,20,1.5,4.286231884,2.456140351,0.213720317,1.726775956,3.653958944,1.860606061,4.96875,0.89551175,0.579813682,0.996204327,8,1.066829508,57.07998688,2.583272939,3.650102447,17.79719558,0.255798773,4.75,5.75,8,8.75,8,8.25,7,7.75,-0.858638743,0.005464481,1.341968912,1.440677966,0.960784314,0.31372549,-0.133757962,0.795321637,-0.624122842,-0.428766138,4.110355391,4,0.757211808,235.5129621,0.483193262,1.24040507,4.417875968,5,59,60,86,57
11/6/09 14:52,848409,18,1,5,1,0,4.5,4.375,4,2.875,3.875,4.375,5.375,6.125,-0.566701138,0.372972973,1.605889015,-0.388059701,-0.077715356,0.009846827,-0.788265306,0.547646383,0.107322151,-0.497335076,2.928964611,3,0.508783079,167.82226,0.089451712,0.598234792,4.053131398,0.255466894,3.875,2,1.625,1.5,1.125,2.875,2.875,3.5,2.134920635,0.873239437,0.75,-0.205128205,-0.86,0.28028169,0.065217391,1,1.067890415,-0.062535396,1.629196622,1,1.069719877,93.34884354,0.504816368,1.574536245,5.708705418,0.801793423,6,7,4,10,9,6,9,4,1.121212121,1.387681159,0.116959064,1.53298153,0.907103825,0.134897361,0.951515152,-0.03125,-0.001521313,-0.289268438,3.146759124,3,0.289272438,180.3013345,0.765137527,1.054409965,2.610396233,0.128223512,5.25,5,8,7.75,6.75,7.75,6,4.25,-0.596858639,-0.404371585,1.341968912,0.875706215,0.14379085,-0.013071895,-0.770700637,-1.251461988,-0.632190423,-0.836284048,3.788799385,4,1.048349055,217.0886167,-0.084374846,0.963974209,5.211528894,4,40,41,58,36
11/6/09 14:55,848418,18,1,5,1,0,3.375,1.75,1,2.375,4.125,5.375,7.625,6.75,-1.730093071,-1.991891892,-1.791619479,-0.885572139,0.156367041,1.103938731,2.081632653,1.2652124,-0.638651923,1.895652263,5.958039725,7,2.000343416,341.3805986,-0.22400322,1.776340196,17.73066247,0.902701473,3.125,2,1.625,2.875,3.5,4.25,3.875,4.25,0.944444444,0.873239437,0.75,1.557692308,2.306666667,2.216901408,1.514492754,2.315789474,-0.444493309,0.564185435,5.615711831,6,0.718247525,321.7660766,1.559903311,2.278150836,3.068973174,0.672380601,5,4,5,7,14,17,14,7,0.742424242,0.300724638,0.409356725,0.741424802,2.273224044,3.360703812,2.466666667,0.90625,-0.894418416,1.084311658,5.593276073,6,1.405601677,320.4805644,1.400096866,2.805698543,9.044354024,0.8737898,8.25,6.5,5,9.25,11,10.75,10,8.5,0.97382199,0.415300546,-0.212435233,1.723163842,2.921568627,1.947712418,1.777070064,1.233918129,-0.845780881,0.682538317,5.39119345,6,1.086832026,308.9017415,1.347515048,2.434347074,6.618530601,2,54,53,62,18
11/6/09 14:56,848419,18,2,5,1,0,5.75,1.875,1.125,1,1.25,4.75,7.375,7.375,0.725956567,-1.879279279,-1.650056625,-2.253731343,-2.535580524,0.420131291,1.762755102,1.982778416,1.157766554,2.00842685,0.522926635,8,2.318232475,29.96237287,-0.4283783,1.889854175,24.03702633,0.894320576,3.625,2,1.5,4.25,3.875,4.5,4.25,4.5,1.738095238,0.873239437,0.571428571,3.320512821,2.806666667,2.569014085,2.057971014,2.754385965,-0.668630374,0.572148094,5.419998522,6,0.880011374,310.5521993,2.086414225,2.966425599,6.609961523,0.46863814,6,6,4,4,6,8,9,8,1.121212121,1.025362319,0.116959064,-0.050131926,0.087431694,0.721407625,0.951515152,1.21875,0.536443979,0.37918991,0.955482254,8,0.656930081,54.74671515,0.649063256,1.305993337,1.873218164,0.921530955,10,8.5,8.25,9.5,8.75,10,9.5,9.5,1.890052356,1.508196721,1.471502591,1.86440678,1.450980392,1.45751634,1.458598726,1.81871345,0.110653193,-0.0203323,1.752424574,1,0.112505695,100.4094933,1.61499592,1.727501615,0.28752005,2,56,53,60,24
11/6/09 15:02,848438,19,2,5,1,0,5.714285714,3.625,1.875,2,2.25,4.5,5.5,6.25,0.689023489,-0.302702703,-0.800679502,-1.258706468,-1.599250936,0.146608315,-0.628826531,0.691159587,0.837291709,0.46701779,1.062005792,8,0.958729901,60.85024432,-0.382921843,0.575808057,5.071000761,0.725034813,3.75,2.5,2.625,3.625,3.5,4.125,3.75,3.875,1.936507937,1.577464789,2.178571429,2.519230769,2.306666667,2.04084507,1.333333333,1.657894737,-0.327676828,-0.28194667,4.001771707,4,0.432280035,229.2913918,1.943814341,2.376094376,1.115994187,0.669774199,7,5,4,6,12,15,12,11,1.5,0.663043478,0.116959064,0.477572559,1.726775956,2.774193548,1.860606061,2.15625,-0.133133526,1.105763762,6.163177155,7,1.113749538,353.1344542,1.409425083,2.523174621,5.828723123,0.851258848,6.75,7,6.5,6.25,7,7.25,7.75,7.25,0.188481675,0.68852459,0.564766839,0.028248588,0.307189542,-0.339869281,0.343949045,0.502923977,0.237117827,-0.153489479,2.145187727,2,0.282460412,122.9138281,0.285526872,0.567987283,0.758256277,1,57,55,46,15
11/6/09 15:10,848458,18,2,5,1,0,4.125,2.75,2.125,1.75,3.75,5.5,7.25,6.75,-0.954498449,-1.090990991,-0.517553794,-1.507462687,-0.194756554,1.240700219,1.603316327,1.2652124,-0.111991573,1.432414273,6.204974935,7,1.436785566,355.5293612,-0.019504191,1.417281374,10.38724381,0.794956891,3.875,2.625,1.625,3,3.5,3.875,4.125,4.625,2.134920635,1.753521127,0.75,1.717948718,2.306666667,1.688732394,1.876811594,2.973684211,0.191456542,0.493095948,0.370357428,7,0.528960511,21.22054337,1.900285668,2.429246179,2.795633047,0.400337551,5,4,4,7,9,7,10,4,0.742424242,0.300724638,0.116959064,0.741424802,0.907103825,0.428152493,1.254545455,-0.03125,-0.20026304,0.1703492,5.417061777,6,0.262914692,310.3839312,0.557510565,0.820425257,1.29948775,0.212773487,8.25,7.25,8.25,10,11,10.5,10.5,8.75,0.97382199,0.825136612,1.471502591,2.146892655,2.921568627,1.784313725,2.095541401,1.380116959,-0.793293283,0.190160954,4.947475171,5,0.815766769,283.477807,1.69986182,2.515628589,3.302761285,0,53,49,48,18
11/6/09 15:14,848470,19,1,5,0,1,4.375,1.625,1.25,2.375,3.625,4.25,6.625,6.125,-0.695966908,-2.104504505,-1.508493771,-0.885572139,-0.311797753,-0.126914661,0.806122449,0.547646383,-0.19225992,1.181514434,6.121690554,7,1.197054817,350.757377,-0.534935113,0.662119704,6.746931151,0.849536005,3,2,1.5,2,2.625,3.625,3.375,3,0.746031746,0.873239437,0.571428571,0.435897436,1.14,1.336619718,0.789855072,0.122807018,-0.236315613,0.081283076,5.043487386,5,0.249903996,288.979064,0.751984875,1.001888871,1.036902522,0.240917563,9,7,5,13,14,13,13,11,2.257575758,1.387681159,0.409356725,2.324538259,2.273224044,2.187683284,2.163636364,2.15625,-0.175057397,0.550225336,5.974970821,7,0.57740195,342.3507075,1.894993199,2.472395149,3.149606632,0.423409081,6.5,4.25,3.5,6.25,7.75,9,7.25,6.25,0.057591623,-0.81420765,-0.989637306,0.028248588,0.797385621,0.803921569,0.025477707,-0.081871345,-0.491712724,0.521450401,5.526944735,6,0.716723046,316.6799466,-0.021636399,0.695086646,2.93215155,2,58,57,52,37
11/6/09 15:31,848510,19,1, ,0,1,5.375,1,1,2.25,4.25,6.25,6.75,6.375,0.338159255,-2.667567568,-1.791619479,-1.009950249,0.27340824,2.061269147,0.965561224,0.83467279,-0.493597013,1.851154187,6.022419851,7,1.915831369,345.0694169,-0.12450833,1.79132304,17.28871938,0.849203404,4.25,3.125,3.25,3.75,3.75,4.125,3.375,4.375,2.73015873,2.457746479,3.071428571,2.679487179,2.64,2.04084507,0.789855072,2.535087719,0.070908778,-0.670024279,3.036062304,3,0.673765975,173.9586868,2.368076103,3.041842078,3.430523414,0.52931933,4,8,15,15,12,11,17,4,0.363636364,1.75,3.333333333,2.852242744,1.726775956,1.601173021,3.375757576,-0.03125,-0.824137072,-0.525356451,4.14478539,4,0.97734401,237.4857139,1.871458624,2.848802634,11.36449815,0.336205366,7.75,7.5,5.75,8.5,7.5,10.5,7.75,8.25,0.712041885,0.961748634,0.176165803,1.299435028,0.633986928,1.784313725,0.343949045,1.087719298,-0.164071107,0.150371572,5.454061702,6,0.222555471,312.5039333,0.874920043,1.097475514,1.914798319,1,60,57,75,37
11/6/09 15:49,848558,19,1,5,1,0,5,1.375,1.125,1.625,2.625,5.625,6.25,6.625,-0.049638056,-2.32972973,-1.650056625,-1.631840796,-1.248127341,1.377461707,0.327806122,1.121699196,0.131064428,1.636399967,0.079922543,7,1.641640258,4.579359456,-0.51030319,1.131337068,13.55330959,0.79537259,3.25,1.428571429,1.142857143,2.25,3.142857143,4,3.714285714,3.714285714,1.142857143,0.068410463,0.06122449,0.756410256,1.83047619,1.864788732,1.281573499,1.37593985,-0.380795402,0.733910898,5.804380207,6,0.826819415,332.576297,1.047710078,1.874529492,3.468857299,0.788306102,6,4,4,5,10,8,9,7,1.121212121,0.300724638,0.116959064,0.213720317,1.180327869,0.721407625,0.951515152,0.90625,0.033269967,0.405399361,0.081883641,7,0.406762256,4.691725419,0.689014598,1.095776854,1.249251779,0.529774816,7.5,6.75,6.25,6.25,7.5,10,9,8.25,0.581151832,0.551912568,0.435233161,0.028248588,0.633986928,1.45751634,1.140127389,1.087719298,0.014102608,0.525024278,0.026854411,7,0.525213648,1.53868977,0.739487013,1.264700661,1.467159523,1,54,52,63,30
11/6/09 16:00,848582,18,2,3,1,0,3.75,2.875,2.875,3.25,4.75,5.125,5.5,4.625,-1.34229576,-0.978378378,0.33182333,-0.014925373,0.741573034,0.830415755,-0.628826531,-1.174512055,-1.045628508,-0.125415048,4.59292432,5,1.053122932,263.1629405,-0.279390747,0.773732185,5.259260393,0.843516257,2.625,2.375,2.375,2.75,2.875,2.625,3.125,2.875,0.150793651,1.401408451,1.821428571,1.397435897,1.473333333,-0.071830986,0.427536232,-0.096491228,-0.334306985,-0.87514515,3.506395023,3,0.936824527,200.9075614,0.81295174,1.749776267,4.337957832,0.809265767,6,8,10,10,8,9,11,8,1.121212121,1.75,1.871345029,1.53298153,0.633879781,1.014662757,1.557575758,1.21875,0.19626352,-0.263953599,2.502137683,2,0.328923808,143.3661573,1.337550872,1.66647468,1.201980419,0.360042043,6.75,7,8.25,6.75,8,7.25,6.5,6,0.188481675,0.68852459,1.471502591,0.310734463,0.960784314,-0.339869281,-0.452229299,-0.228070175,-0.106173571,-0.759110708,3.280464247,3,0.766499768,187.9622997,0.32498236,1.091482128,3.221703931,2,50,50,58,37
