sex,age,ethnicity,race,csie01,csie02,csie03,csie04,csie05,csie06,csie07,csie08,csie09,csie10,csie11,csie12,csie13,csie14,csie15,csie16,csie17,csie18,csie19,csie20,csie21,csie22,csie23,csie24,csie25,csie26,csie27,csie28,csie29,csie30,csie31,csie32,csiv01,csiv02,csiv03,csiv04,csiv05,csiv06,csiv07,csiv08,csiv09,csiv10,csiv11,csiv12,csiv13,csiv14,csiv15,csiv16,csiv17,csiv18,csiv19,csiv20,csiv21,csiv22,csiv23,csiv24,csiv25,csiv26,csiv27,csiv28,csiv29,csiv30,csiv31,csiv32,csiv33,csiv34,csiv35,csiv36,csiv37,csiv38,csiv39,csiv40,csiv41,csiv42,csiv43,csiv44,csiv45,csiv46,csiv47,csiv48,csiv49,csiv50,csiv51,csiv52,csiv53,csiv54,csiv55,csiv56,csiv57,csiv58,csiv59,csiv60,csiv61,csiv62,csiv63,csiv64,iipsc01,iipsc02,iipsc03,iipsc04,iipsc05,iipsc06,iipsc07,iipsc08,iipsc09,iipsc10,iipsc11,iipsc12,iipsc13,iipsc14,iipsc15,iipsc16,iipsc17,iipsc18,iipsc19,iipsc20,iipsc21,iipsc22,iipsc23,iipsc24,iipsc25,iipsc26,iipsc27,iipsc28,iipsc29,iipsc30,iipsc31,iipsc32,iipscpa,iipscbc,iipscde,iipscfg,iipschi,iipscjk,iipsclm,iipscno,ZPA1,ZBC1,ZDE1,ZFG1,ZHI1,ZJK1,ZLM1,ZNO1,DOM1,LOV1,DISP1,UOCT1,AMP1,DISPDEG1,ELEV1,PEAK1,SSZ,R2,CSIV_PA,CSIV_BC,CSIV_DE,CSIV_FG,CSIV_HI,CSIV_JK,CSIV_LM,CSIV_NO,CSIV_ZPA,CSIV_ZBC,CSIV_ZDE,CSIV_ZFG,CSIV_ZHI,CSIV_ZJK,CSIV_ZLM,CSIV_ZNO,CSIV_DOM,CSIV_LOV,CSIV_DISP,CSIV_OCT,CSIV_AMP,CSIV_DISPDEG,CSIV_ELEV,CSIV_PEAK,CSIV_SSZ,CSIV_R2,CSIE_PA,CSIE_BC,CSIE_DE,CSIE_FG,CSIE_HI,CSIE_JK,CSIE_LM,CSIE_NO,CSIE_ZPA,CSIE_ZBC,CSIE_ZDE,CSIE_ZFG,CSIE_ZHI,CSIE_ZJK,CSIE_ZLM,CSIE_ZNO,CSIE_DOM,CSIE_LOV,CSIE_DISP,CSIE_OCT,CSIE_AMP,CSIE_DISPDEG,CSIE_ELEV,CSIE_PEAK,CSIE_SSZ,CSIE_R2
2,32,2,1,6,8,11,11,11,0,8,11,11,11,10,6,8,11,9,9,6,6,10,10,10,9,10,9,10,0,10,9,10,10,7,8,2,1,2,0,1,1,1,2,2,3,2,1,3,3,0,2,1,0,2,0,1,1,1,3,1,3,2,0,1,2,0,2,0,3,5,2,3,3,1,5,3,3,3,1,1,2,0,2,1,3,5,2,3,3,0,2,2,1,2,0,2,3,0,3,0,0,0,2,1,1,2,0,0,0,0,4,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,2,8,3,4,5,0,-1.15151515151515,-1.14855072463768,-.467836257309942,1.00527704485488,-.73224043715847,-.451612903225806,-.260606060606061,-1.28125,-.634383692351519,-.230344537985163,4.36399937909646,5,.674908345852343,250.046120718562,-.561041811199779,.113866534652564,1.49231296542407,.406053751740325,1.5,.75,.375,2.125,1.875,2.625,2.875,2.25,-1.63492063492063,-.887323943661972,-1.03571428571429,.596153846153846,.14,-.0718309859154932,.0652173913043477,-1.19298245614035,-.906051852387379,.102411225597438,4.8247561820951,5,.911821264471809,276.446319521604,-.502675133611818,.409146130859992,4.31917457311333,.769978619080145,9,8.5,6.25,9.75,9.25,10.25,7.5,8.25,1.36649214659686,1.50819672131148,.435233160621762,2.00564971751412,1.77777777777778,1.62091503267974,.184713375796178,1.08771929824561,-.285761557483257,-.20555509535869,4.08871874013654,4,.352012165930635,234.273236741868,1.24833715381794,1.60034931974858,2.89236330683825,.171365145824133
2,50,2,1,5,8,9,6,3,6,3,7,7,6,8,8,8,9,7,10,5,7,10,7,10,9,5,7,5,3,9,7,10,10,5,8,3,1,3,0,0,2,1,2,3,2,3,2,1,3,2,2,3,1,3,2,1,3,0,3,3,1,3,2,1,3,0,2,3,3,2,2,2,3,3,3,3,2,3,3,0,3,1,2,2,3,2,1,3,3,0,2,3,2,3,2,2,3,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,1,1,0,4,7,0,-1.15151515151515,-1.14855072463768,-.760233918128655,-.841688654353562,-1.55191256830601,-.451612903225806,.345454545454545,-1.28125,-.101629247955136,.322106440344165,5.97737120013055,7,.337758882860415,342.488243203405,-.85516367183904,-.517404788978625,.989197446378287,.24752221668356,2.875,1.75,1,1.875,1.25,2.25,2.75,2.875,.547619047619048,.52112676056338,-.142857142857143,.275641025641026,-.693333333333333,-.6,-.115942028985507,-.0964912280701757,.443184620204357,-.258324696565829,2.09844191360821,2,.51297588290436,120.23541125242,-.0380296124278382,.474946270476522,1.5197400710918,.692603324600005,7,5,6,7.75,8,9,8.5,5.5,.319371727748691,-.404371584699454,.305699481865285,.875706214689265,.96078431372549,.803921568627451,.821656050955414,-.52046783625731,-.622646075252742,.0956402829450408,4.86461542637526,5,.629948568336695,278.730153349529,.395287492081854,1.02523606041855,2.39121243614014,.663822574275362
1,31,2,1,8,9,9,8,8,8,9,9,9,10,8,9,7,7,9,8,9,8,8,8,9,8,9,9,9,11,9,9,9,9,9,8,2,0,1,1,1,2,2,1,3,1,2,2,2,2,1,2,2,1,2,2,1,2,0,2,3,2,3,2,2,3,1,2,2,2,1,2,2,1,3,2,2,1,3,2,2,2,1,2,2,3,2,3,2,2,1,2,2,1,1,2,2,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1.15151515151515,-.786231884057971,-1.05263157894737,-.841688654353562,-1.55191256830601,-1.62463343108504,-1.77575757575758,-1.28125,.170893489942778,-.4076199126521,2.74451213450124,2,.441993866581119,157.25359993959,-1.25820260550284,-.816208738921717,5.4274160524319,.596721525477146,2.25,2,1.25,1.375,1.75,1.875,1.875,2.125,-.444444444444444,.873239436619718,.214285714285714,-.365384615384615,-.0266666666666667,-1.12816901408451,-1.38405797101449,-1.41228070175439,.0649815002249213,-.940659976655686,3.07252882058031,3,.942901790778529,176.048125960355,-.45918478280546,.483717007973069,4.63632662741951,.767041546896529,8.5,9,9.5,8.25,8.5,8.5,8,8.75,1.10471204188482,1.78142076502732,2.11917098445596,1.15819209039548,1.28758169934641,.477124183006536,.503184713375796,1.38011695906433,.225186893132013,-.59611754689001,2.78031543014015,3,.637232505878829,159.305038174511,1.22643792956958,1.86367043544841,2.23637505144867,.726291891488545
1,40,2,1,11,11,11,11,11,11,11,11,11,11,11,10,3,10,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,5,0,1,2,2,3,1,3,3,0,3,5,1,5,1,0,3,2,3,2,3,5,5,3,5,0,3,1,3,5,0,3,5,1,3,3,1,3,3,3,3,1,2,2,2,5,2,3,5,0,5,0,0,5,0,3,3,1,2,0,2,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.33137829912023,-.866666666666667,-.96875,.156831632903197,.0383197178343507,1.3311549247637,1,.161445228650423,76.2718085174173,-1.14711823578634,-.98567300713592,12.1625532362226,.195167282341713,4,1.875,1.75,.625,1.75,2.375,2.75,4.25,2.33333333333333,.697183098591549,.928571428571428,-1.32692307692308,-.0266666666666667,-.423943661971831,-.115942028985507,2.31578947368421,1.43558147773279,.18645311334356,1.44163947341993,1,1.44763909269023,82.6022935589963,.54767523745418,1.99531433014441,11.7106559218215,.715812660426631,10.75,11,11,9,6.25,11,10.75,11,2.28272251308901,2.87431693989071,2.89637305699482,1.5819209039548,-.183006535947713,2.11111111111111,2.25477707006369,2.69590643274854,.949633728228446,-.0981355999802718,1.67367862051536,1,.954690951969561,95.8975494804283,2.06426518648812,3.01895613845768,7.11665713866242,.512282548401005
2,55,2,1,8,9,7,10,11,6,8,6,9,6,10,11,5,8,3,6,1,0,10,11,9,7,6,8,11,0,9,10,8,10,5,9,3,2,3,1,1,3,5,3,1,5,1,0,2,1,2,0,3,0,5,1,1,3,0,3,5,5,5,0,0,5,0,2,3,5,3,2,3,2,2,5,5,0,3,0,0,5,0,2,0,3,5,2,5,5,0,5,1,1,3,3,1,3,2,2,0,0,0,2,1,1,4,0,0,0,4,1,1,0,0,0,0,1,2,2,0,0,2,0,1,0,0,4,1,1,4,0,1,1,6,9,3,2,10,0,-.772727272727273,-.786231884057971,.701754385964912,1.26912928759894,-.73224043715847,-1.03812316715543,1.25454545454545,-1.28125,-.418103329691215,-.359205259153475,4.00252544918688,4,.551215758575892,229.334579294489,-.173142954123728,.378072804452164,5.28293985874739,.415599131154431,2.625,1.125,1.375,2.625,1.625,2.75,3.5,3.375,.150793650793651,-.359154929577465,.392857142857143,1.23717948717949,-.193333333333333,.104225352112676,.971014492753623,.780701754385965,-.0772430515391041,.14576453990327,5.79570652167881,6,.1649660271216,332.079316855701,.385535452146468,.550501479268069,2.24818520409648,.0484191249985946,10.5,5.5,3.75,8.25,7.25,9,7.75,7.25,2.15183246073298,-.131147540983607,-.860103626943005,1.15819209039548,.470588235294117,.803921568627451,.343949044585987,.502923976608187,.138026199206509,.350677844640966,.374975506614217,7,.37686361245075,21.4851476016422,.5550195260397,.931883138490449,5.50337303684338,.103228461119105
1,28,2,1,8,6,10,6,9,6,7,8,9,6,8,7,9,11,7,9,7,6,10,9,6,9,6,8,10,8,10,7,9,10,7,9,3,1,3,1,3,3,2,3,2,3,3,2,3,5,2,3,3,1,3,2,3,3,0,5,3,3,3,2,5,3,1,5,2,5,3,1,5,5,2,5,2,3,3,1,2,3,1,3,3,1,5,2,5,5,1,5,2,2,3,2,2,3,1,3,0,0,0,1,0,0,2,0,0,0,0,4,0,2,2,0,0,2,2,1,2,0,4,0,1,0,0,2,2,4,2,0,1,2,2,8,4,6,10,0,-.772727272727273,-.423913043478261,-.467836257309942,1.00527704485488,-.459016393442623,.134897360703812,1.25454545454545,-1.28125,-.583475117025222,.123925724244426,4.92148618461879,5,.596490400020907,281.988703877569,-.126252888356744,.470237511664163,2.35986884833439,.166855258459059,2.5,1.625,1.25,2.375,3.5,4,3.25,3.75,-.0476190476190473,.345070422535211,.214285714285714,.916666666666667,2.30666666666667,1.86478873239437,.608695652173913,1.43859649122807,-.765678884711779,.460995028331699,5.25414647097683,6,.893745249296475,301.049296443046,.955893912291445,1.84963916158792,4.93589033200797,.647324407076173,7.25,6.75,6.5,8.25,8.5,9.5,9,8.5,.450261780104712,.551912568306011,.564766839378238,1.15819209039548,1.28758169934641,1.13071895424837,1.14012738853503,1.23391812865497,-.298626741524132,.260019642585026,5.42860324711854,6,.395964828341313,311.045228228979,.939684931121152,1.33564975946246,.862487892883218,.727143634488535
2,59,2,1,9,9,10,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,11,9,10,10,9,10,9,7,9,9,10,10,8,10,3,0,3,0,3,2,1,2,2,5,5,2,3,5,1,5,3,1,5,1,3,3,1,5,5,5,5,2,3,5,0,5,3,5,2,1,5,3,1,10,2,5,5,1,3,5,0,5,5,5,5,2,5,5,0,5,5,1,5,3,5,5,1,5,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,3,4,4,2,1,-.772727272727273,-.786231884057971,-1.05263157894737,-.313984168865435,-.459016393442623,-.451612903225806,-1.16969696969697,-.96875,-.254043523945257,-.0860924136160763,4.38555453563845,5,.268235000961407,251.281176640115,-.746831396370431,-.478596395409024,2.68679857276876,.574803442304007,3.5,1.5,.625,3.375,3.75,5.25,4.375,4.125,1.53968253968254,.169014084507042,-.678571428571429,2.19871794871795,2.64,3.62535211267606,2.23913043478261,2.09649122807018,-.906724607994345,1.32478022292353,5.68279759717545,6,1.60536355813623,325.6099212133,1.72872711498312,3.33409067311935,13.3077868950598,.774641846646502,9,8.75,8.5,9.5,9.75,9.75,9.5,9,1.36649214659686,1.6448087431694,1.60103626943005,1.86440677966102,2.10457516339869,1.29411764705882,1.45859872611465,1.52631578947368,-.182284235399083,-.157868206146729,3.9985549336001,4,.241142930617952,229.107078799306,1.6075439081129,1.84868683873085,.499574268150412,.465595741768722
1,54,2,1,6,9,9,9,8,6,8,7,6,8,8,9,5,5,7,6,8,7,8,9,6,7,10,7,10,8,10,10,7,9,9,9,3,0,1,3,1,1,1,1,1,2,2,1,3,3,1,1,2,1,2,1,2,2,0,2,3,1,2,1,1,2,1,1,3,2,1,1,1,0,0,1,1,1,2,0,1,2,0,1,3,1,2,1,2,3,0,1,1,2,1,3,1,2,0,1,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,4,0,2,3,0,1,2,0,.363636363636364,-1.14855072463768,-.467836257309942,-.313984168865435,-1.55191256830601,-1.33137829912023,-1.16969696969697,-1.28125,.339649442429862,-.379606757593795,2.41159845319908,2,.509375140887137,138.178488485066,-.862621578037489,-.353246437150352,10.4772662907067,.38547241613906,2.125,1.375,.375,1.25,1.5,1.125,1.625,1.875,-.642857142857143,-.00704225352112661,-1.03571428571429,-.525641025641026,-.36,-2.18450704225352,-1.7463768115942,-1.85087719298246,.0805562945826105,-.799395051173083,3.04106747503943,3,.803443690893703,174.245470478147,-1.04412696932047,-.240683278426767,4.41795781365969,.5844526287155,9.25,8.5,8,6.5,7.25,8.75,6.75,7.5,1.49738219895288,1.50819672131148,1.3419689119171,.169491525423729,.470588235294117,.640522875816994,-.292993630573248,.649122807017544,.495845150972863,-.477618190714955,2.33738019613368,2,.688463179730861,133.925970174777,.748034955645074,1.43649813537594,3.00889690651158,.630106732895209
1,60,2,1,6,6,8,8,3,6,6,5,8,8,8,8,6,9,6,7,9,8,9,9,8,8,8,8,9,6,9,9,8,8,9,8,3,0,2,2,1,1,1,2,2,3,3,2,1,5,1,2,3,0,2,1,1,1,0,2,3,2,2,2,1,3,2,1,2,3,1,1,2,2,1,2,2,1,2,1,1,2,2,2,3,2,2,0,2,3,0,2,3,2,2,3,1,3,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,2,0,-1.15151515151515,-1.14855072463768,-.467836257309942,-.841688654353562,-1.55191256830601,-1.33137829912023,-1.16969696969697,-1.28125,.0545291098161254,-.285939211419653,2.95306083515956,3,.291092178604359,169.202912725997,-1.11797857811744,-.826886399513085,3.34438546325912,.490463216254273,2.625,1.5,1,1.625,1.25,2,2,2.5,.150793650793651,.169014084507042,-.142857142857143,-.0448717948717948,-.693333333333333,-.952112676056338,-1.20289855072464,-.754385964912281,.28409298084956,-.58994911714906,2.69271692864961,2,.654789113068432,154.28586571922,-.433831465931854,.220957647136578,1.97134096687144,.869963724790597,8.5,7.25,7,6.25,7,8.5,7.75,8,1.10471204188482,.825136612021858,.823834196891192,.0282485875706214,.30718954248366,.477124183006536,.343949044585987,.941520467836258,.423258589747659,-.0196377354793702,1.6170669677486,1,.42371390636836,92.6538450405053,.606464334535116,1.03017824090348,.965122615793545,.744085659218828
1,32,2,1,6,7,7,7,6,6,6,5,6,7,6,7,6,6,6,6,6,7,6,7,7,6,7,6,7,7,6,7,7,6,7,6,2,2,1,2,2,1,2,2,2,2,3,3,2,3,2,2,2,2,2,1,2,3,1,2,3,2,2,2,2,2,2,2,3,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-.0151515151515152,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.77575757575758,-1.28125,.437506577917859,-.29647454536213,2.16626882794335,2,.528497078297579,124.121721798441,-1.19442853637285,-.665931458075273,2.49297653183696,.749867804034414,2.125,1.875,1.5,1.875,2,2,1.875,2,-.642857142857143,.697183098591549,.571428571428571,.275641025641026,.306666666666667,-.952112676056338,-1.38405797101449,-1.63157894736842,-.283162497590129,-1.12015318081994,3.38910195669024,3,1.155389176227,194.186965527373,-.344960921871073,.810428254355932,5.92808318637658,.900745894801426,7,6.5,7,6.5,5.75,6.25,6,6.25,.319371727748691,.415300546448087,.823834196891192,.169491525423729,-.509803921568628,-.993464052287581,-.770700636942675,-.0818713450292396,.412732719099509,-.69330633423945,2.60453560621351,2,.80685932510681,149.233299098658,-.0784802449145531,.728379080192257,2.78018306534345,.936660579840477
2,41,2,1,10,5,8,6,10,1,5,9,6,3,9,10,8,7,1,8,3,8,10,2,8,10,6,10,2,10,11,3,7,10,9,10,1,0,1,0,0,0,1,0,0,1,2,0,3,3,0,3,2,0,3,0,0,5,0,3,3,1,3,0,1,5,0,2,1,0,1,0,2,0,0,9,3,1,5,1,0,2,0,1,1,5,5,0,1,1,0,5,1,0,3,1,2,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,4,7,0,-1.15151515151515,-.786231884057971,-1.05263157894737,-1.10554089709763,-1.27868852459016,-.451612903225806,.345454545454545,-1.28125,-.0587898915941275,.377728034433016,6.12859799950611,7,.382275711169673,351.153156107305,-.845252049247443,-.46297633807777,10.887839226233,.640247529880048,1.5,.25,.125,1,1.125,3.5,2.875,2.375,-1.63492063492063,-1.59154929577465,-1.39285714285714,-.846153846153846,-.86,1.16056338028169,.0652173913043477,-.973684210526316,-.704866798406272,.830381993864259,5.57917601876292,6,1.08920680278333,319.672666998989,-.759173044830819,.330033757952514,6.29009390876527,.754437995004353,5.25,5.25,6.5,8.25,9.25,9.5,7,5.25,-.596858638743455,-.26775956284153,.564766839378238,1.15819209039548,1.77777777777778,1.13071895424837,-.133757961783439,-.666666666666667,-1.1658014702923,-.250313692885494,4.50079371387647,5,1.19237159182096,257.884089924484,.370801603970596,1.56317319579156,5.88971010063629,.965582338477443
1,23,2,1,8,2,9,8,6,5,8,10,8,5,10,10,7,10,7,6,9,8,11,10,9,9,3,11,10,3,10,6,11,11,8,10,3,0,3,0,2,2,0,1,2,2,2,0,5,1,3,5,2,0,2,0,0,3,0,5,3,2,3,1,3,2,0,3,0,1,2,0,3,2,0,5,2,2,2,0,2,2,1,2,3,2,1,0,2,3,0,3,2,0,2,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.77575757575758,-1.28125,.15341566882695,-.29647454536213,2.66397696682449,2,.333816601578325,152.639138637087,-1.33647399091831,-1.00265738933998,2.37097238689891,1.2074716996291,2.125,.375,.5,1.125,2.5,3.25,2.125,2.125,-.642857142857143,-1.41549295774648,-.857142857142857,-.685897435897436,.973333333333333,.808450704225352,-1.02173913043478,-1.41228070175439,-.927730648737228,.22466790198741,4.94979881593172,5,.954546920161509,283.610946002772,-.5317032735343,.422843646627209,5.99982577112703,.607457521299766,8.5,6.5,4.5,8.25,9.25,10,8.75,8.75,1.10471204188482,.415300546448087,-.471502590673575,1.15819209039548,1.77777777777778,1.45751633986928,.980891719745223,1.38011695906433,-.313868073116782,.587483545125682,5.79232267092472,6,.666070629224469,331.885430770794,.975375610563927,1.6414462397884,3.49744529187646,.507399025392562
1,34,2,1,2,6,6,6,6,6,6,6,6,8,8,6,6,6,5,6,6,6,8,8,11,5,9,7,6,6,7,7,10,8,10,8,2,0,1,1,0,3,2,1,3,2,2,1,1,3,1,3,3,1,2,1,2,1,1,2,3,3,3,0,2,5,2,3,1,5,2,1,1,3,1,2,2,3,2,1,0,5,2,3,1,3,1,2,3,3,1,2,3,1,2,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,-1.15151515151515,-1.14855072463768,-1.05263157894737,-.841688654353562,-1.55191256830601,-1.62463343108504,-1.47272727272727,-.65625,.217519395739879,-.156613242691626,2.19472453943409,2,.268034317409969,125.752162055749,-1.18748867269651,-.919454355286542,10.2104464210674,.760730747991585,2.25,1.125,1.25,2.25,1.125,2.25,1.875,3.25,-.444444444444444,-.359154929577465,.214285714285714,.756410256410256,-.86,-.6,-1.38405797101449,.56140350877193,.112025191183086,-.476949619030855,2.9108032235958,3,.489929160750087,166.781658522121,-.264444733196063,.225484427554024,3.71554020245599,.258407197311038,6.75,7.5,6.5,8.25,6.75,7.25,6.25,5,.18848167539267,.961748633879781,.564766839378238,1.15819209039548,.143790849673202,-.339869281045751,-.611464968152866,-.812865497076023,-.107652835447043,-.87495785355825,3.26392245721024,3,.88155565818787,187.014496991196,.156597542805591,1.03815320099346,3.59550061480553,.864569874117606
1,32,2,1,8,7,9,9,11,6,8,9,9,11,9,11,6,10,10,11,10,11,10,8,11,10,11,8,8,9,9,10,11,11,11,9,3,1,3,0,1,2,2,2,3,5,2,1,5,2,0,2,3,2,3,3,2,3,3,3,3,2,3,3,2,2,1,3,1,3,3,2,2,2,0,3,1,3,2,2,1,2,2,2,2,1,3,1,5,3,2,3,1,2,2,1,2,2,0,3,1,0,1,1,0,0,1,0,0,0,0,2,0,1,1,1,0,1,1,2,1,0,2,0,0,0,2,1,0,0,2,0,1,1,4,6,1,1,6,1,-.772727272727273,-.786231884057971,.116959064327485,.477572559366755,-1.27868852459016,-1.33137829912023,.0424242424242423,-.96875,-.0334684526483243,-.372119448436961,3.23119873448818,3,.373621494600754,185.139510491126,-.562602514297145,-.188981019696391,1.00966386974239,.828327263140771,2.125,1.625,1.25,2.375,2.5,2.625,2.625,2.25,-.642857142857143,.345070422535211,.214285714285714,.916666666666667,.973333333333333,-.0718309859154932,-.297101449275362,-1.19298245614035,-.704510338345865,-.576309510188515,4.02665868326275,4,.91020188330388,230.717352534552,.030573012829072,.940774896132952,3.87507125498378,.855176500101182,9.5,10,9.5,9.75,9.25,9.25,9.25,8.75,1.6282722513089,2.32786885245902,2.11917098445596,2.00564971751412,1.77777777777778,.967320261437909,1.29936305732484,1.38011695906433,.0930889286641885,-.557481421313865,2.9760452849072,3,.565200038703089,170.51986353121,1.68819248266786,2.25339252137095,1.47307899185216,.867437755930018
2,36,2,1,10,10,9,10,9,9,9,8,8,7,10,10,7,9,8,7,9,9,9,9,10,10,10,9,9,8,11,10,10,11,11,9,5,0,3,0,0,3,1,2,1,2,3,1,2,5,2,2,3,0,3,2,0,3,0,5,5,1,3,0,3,5,0,2,3,2,3,0,2,2,0,3,2,1,3,2,2,5,2,3,2,2,5,2,3,3,0,3,1,0,5,0,0,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-.563636363636364,-1.28125,.15341566882695,.00655575766817285,1.52809031272187,1,.1535556752459,87.5557078751989,-1.18495883940316,-1.03140316415726,4.92803793541743,.406316890551541,2.75,.875,.625,1,1.5,2.75,3.5,3.625,.34920634920635,-.711267605633803,-.678571428571429,-.846153846153846,-.36,.104225352112676,.971014492753623,1.21929824561403,.399169333590386,.923764226620062,.407878870390495,8,1.00631829122895,23.3704270795127,.00596894491595071,1.0122872361449,4.37401745067526,.926083642492663,9.75,9.5,8.5,9,8.25,9.75,9.75,9,1.75916230366492,2.05464480874317,1.60103626943005,1.5819209039548,1.12418300653595,1.29411764705882,1.61783439490446,1.52631578947368,.283868487660816,-.140663947650768,2.03076492117146,2,.316808561209348,116.357690851779,1.56990189047073,1.88671045168008,.550828552647789,.728848669685532
1,31,2,1,3,1,11,1,8,6,2,11,6,8,10,2,11,3,1,11,5,8,8,3,11,3,2,11,3,2,7,3,11,11,5,11,3,0,2,0,3,0,2,3,0,5,2,0,5,2,2,3,1,1,2,1,3,1,0,3,3,5,2,0,3,1,2,5,0,5,0,0,3,2,1,5,0,5,2,0,3,2,2,3,0,5,3,1,5,3,0,5,2,3,2,2,2,2,3,3,0,0,2,4,1,2,2,0,0,1,2,4,2,2,2,0,0,0,1,4,2,0,2,0,0,0,1,4,2,1,1,0,0,1,6,16,7,5,7,0,-1.15151515151515,-.786231884057971,.701754385964912,3.11609498680739,.360655737704918,-.158357771260997,.345454545454545,-1.28125,-1.27001911248479,-.75815604026444,4.17411196614857,4,1.47910416383232,239.166052492994,.143325606137205,1.62242976996953,14.5592853760928,.450254032327142,1.125,.5,1.5,3.625,3.375,3.75,1.875,1.625,-2.23015873015873,-1.23943661971831,.571428571428571,2.51923076923077,2.14,1.51267605633803,-1.38405797101449,-2.28947368421053,-2.43458472302551,-.853916676096596,4.3749586018907,5,2.57999543862098,250.674056450844,-.0499739510130864,2.53002148760789,27.1879812798867,.979311614905278,2.25,2.5,4.75,10.25,11,9,5.75,4.25,-2.16753926701571,-1.77049180327869,-.341968911917099,2.28813559322034,2.92156862745098,.803921568627451,-.929936305732484,-1.25146198830409,-2.3575139178506,-.318312045661093,4.57808774171755,5,2.37890614175344,262.312842116555,-.0559715608686626,2.32293458088478,24.7731041785026,.913764280890259
1,26,2,1,9,10,6,8,8,0,7,8,7,5,5,3,7,5,6,7,7,3,9,8,7,3,5,6,8,9,8,8,6,3,7,9,2,1,2,1,1,2,2,3,2,2,1,3,2,1,2,1,2,2,3,1,2,2,2,3,1,1,2,2,1,2,3,1,1,1,2,2,1,1,2,3,2,1,1,2,1,3,2,1,2,3,2,3,2,3,2,2,1,2,3,2,2,3,3,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,2,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,2,1,3,0,2,4,2,3,-.393939393939394,-.786231884057971,-.175438596491228,-1.10554089709763,-1.00546448087432,-.451612903225806,-1.16969696969697,-.34375,.22870428687085,-.0539518399688977,1.80237042673847,1,.234981811783665,103.271264304608,-.678959390672914,-.443977578889249,9.60970973823427,.385530065271852,1.625,2,2.25,1.625,1.5,2,2,2.125,-1.43650793650794,.873239436619718,1.64285714285714,-.0448717948717948,-.36,-.952112676056338,-1.20289855072464,-1.41228070175439,-.187842065098644,-1.27815400436711,3.28741901131886,3,1.29188323787415,188.360790080342,-.361571885054779,.930311352819368,8.95884166242389,.745168789978877,6.75,6.25,6.75,7,7.5,7,2.75,7.75,.18848167539267,.278688524590164,.694300518134715,.451977401129943,.633986928104575,-.503267973856209,-2.84076433121019,.795321637426901,.0883645672389649,-.961619888867748,3.04986597358391,3,.965671324731841,174.749602178928,-.037659452535929,.928011872195912,10.1458801123412,.367645230215188
